Time,UNIX_time_ms,RSSI,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temperature,nodeId
2017-09-27 17:05:14.723,1506524714723,59,61,61,59,-1054,-34,134,2484,22
2017-09-27 17:05:16.739,1506524716739,50,62,65,125,-1058,-26,102,2488,21
2017-09-27 17:05:16.794,1506524716794,60,59,60,59,-1058,-31,124,2497,22
2017-09-27 17:05:18.811,1506524718811,51,63,64,125,-1062,-30,105,2488,21
2017-09-27 17:05:18.863,1506524718863,60,59,61,59,-1054,-33,133,2484,22
2017-09-27 17:05:20.880,1506524720880,50,62,64,125,-1061,-34,103,2488,21
2017-09-27 17:05:20.936,1506524720936,60,61,61,59,-1051,-35,127,2484,22
2017-09-27 17:05:22.951,1506524722951,51,63,64,125,-1058,-31,100,2495,21
2017-09-27 17:05:23.008,1506524723008,60,58,60,59,-1054,-36,125,2478,22
2017-09-27 17:05:25.022,1506524725022,50,62,65,125,-1058,-33,105,2469,21
2017-09-27 17:05:25.076,1506524725076,61,57,60,59,-1051,-33,126,2484,22
2017-09-27 17:05:27.096,1506524727096,52,61,64,125,-1058,-31,102,2475,21
2017-09-27 17:05:27.148,1506524727148,61,58,60,59,-1054,-33,125,2465,22
2017-09-27 17:05:29.167,1506524729167,53,62,64,125,-1062,-28,105,2488,21
2017-09-27 17:05:29.218,1506524729218,61,56,59,59,-1054,-33,126,2478,22
2017-09-27 17:05:31.235,1506524731235,52,62,64,125,-1063,-27,102,2495,21
2017-09-27 17:05:31.288,1506524731288,60,59,60,58,-1054,-31,125,2465,22
2017-09-27 17:05:33.308,1506524733308,54,62,65,125,-1062,-31,98,2488,21
2017-09-27 17:05:33.361,1506524733361,61,62,60,58,-1053,-34,132,2465,22
2017-09-27 17:05:35.379,1506524735379,53,62,64,125,-1061,-31,108,2475,21
2017-09-27 17:05:35.434,1506524735434,62,37,61,58,-1055,-34,125,2465,22
2017-09-27 17:05:37.447,1506524737447,53,63,64,125,-1061,-35,109,2469,21
2017-09-27 17:05:37.502,1506524737502,58,47,61,57,-1051,-34,125,2465,22
2017-09-27 17:05:39.521,1506524739521,54,63,64,125,-1063,-28,106,2475,21
2017-09-27 17:05:39.575,1506524739575,58,61,62,58,-1054,-31,127,2478,22
2017-09-27 17:05:41.589,1506524741589,53,61,64,124,-1063,-28,98,2488,21
2017-09-27 17:05:41.644,1506524741644,54,57,61,58,-1055,-31,130,2478,22
2017-09-27 17:05:43.661,1506524743661,51,60,64,125,-1062,-31,98,2488,21
2017-09-27 17:05:43.718,1506524743718,56,40,62,58,-1053,-35,125,2465,22
2017-09-27 17:05:45.732,1506524745732,51,62,65,125,-1058,-27,102,2475,21
2017-09-27 17:05:45.785,1506524745785,46,55,61,58,-1051,-31,125,2484,22
2017-09-27 17:05:47.804,1506524747804,53,63,65,124,-1062,-28,102,2475,21
2017-09-27 17:05:47.858,1506524747858,60,50,61,57,-1058,-33,130,2484,22
2017-09-27 17:05:49.873,1506524749873,53,63,66,124,-1061,-28,105,2469,21
2017-09-27 17:05:49.930,1506524749930,62,41,62,58,-1051,-33,129,2465,22
2017-09-27 17:05:51.944,1506524751944,52,61,65,125,-1056,-28,105,2475,21
2017-09-27 17:05:51.998,1506524751998,59,54,62,58,-1054,-35,129,2484,22
