Time,UNIX_time_ms,RSSI,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temperature,nodeId
2017-08-14 14:39:09.894,1502714349894,61,50,44,217,-1039,-27,73,2456,12
2017-08-14 14:39:09.911,1502714349911,56,65,42,97,-1051,-42,76,2342,11
2017-08-14 14:39:09.998,1502714349998,52,63,44,144,-1054,-54,62,2385,14
2017-08-14 14:39:10.018,1502714350018,66,52,42,108,-1094,-34,111,2397,15
2017-08-14 14:39:10.038,1502714350038,53,58,40,117,-1055,-42,126,2385,18
2017-08-14 14:39:10.058,1502714350058,57,36,40,177,-1110,-54,131,2435,17
2017-08-14 14:39:10.123,1502714350123,61,53,48,153,-1070,7,121,2408,20
2017-08-14 14:39:10.139,1502714350139,61,46,39,176,-1062,-31,102,2443,21
2017-08-14 14:39:10.160,1502714350160,56,63,43,92,-1051,-31,121,2484,22
2017-08-14 14:39:10.840,1502714350840,54,60,39,163,-1090,-54,151,2393,3
2017-08-14 14:39:10.861,1502714350861,73,57,47,119,-1083,4,110,2450,4
2017-08-14 14:39:10.878,1502714350878,45,59,4,160,-1054,-59,126,2394,5
2017-08-14 14:39:10.894,1502714350894,48,57,42,182,-1090,-57,106,2408,6
2017-08-14 14:39:10.923,1502714350923,55,67,27,86,-1013,22,169,2375,7
2017-08-14 14:39:10.939,1502714350939,62,50,41,217,-1034,-27,78,2469,12
2017-08-14 14:39:10.958,1502714350958,55,63,39,133,-1037,37,97,2449,9
2017-08-14 14:39:10.975,1502714350975,50,67,39,93,-1090,-63,100,2463,10
2017-08-14 14:39:10.992,1502714350992,55,66,41,98,-1048,-54,78,2342,11
2017-08-14 14:39:11.061,1502714351061,54,63,44,144,-1052,-54,61,2366,14
2017-08-14 14:39:11.081,1502714351081,66,52,41,108,-1096,-33,125,2371,15
2017-08-14 14:39:11.099,1502714351099,58,37,42,177,-1106,-54,127,2435,17
2017-08-14 14:39:11.118,1502714351118,52,58,41,117,-1054,-38,133,2372,18
2017-08-14 14:39:11.183,1502714351183,61,52,49,154,-1069,5,125,2395,20
2017-08-14 14:39:11.202,1502714351202,61,47,42,176,-1062,-33,93,2443,21
2017-08-14 14:39:11.220,1502714351220,57,63,46,94,-1051,-31,121,2497,22
2017-08-14 14:39:11.901,1502714351901,55,60,39,162,-1086,-51,156,2374,3
2017-08-14 14:39:11.921,1502714351921,74,57,47,119,-1079,1,114,2444,4
2017-08-14 14:39:11.938,1502714351938,32,58,42,184,-1090,-54,94,2401,6
2017-08-14 14:39:11.959,1502714351959,45,58,33,162,-1054,-55,121,2407,5
2017-08-14 14:39:11.980,1502714351980,53,66,34,88,-1014,29,174,2369,7
2017-08-14 14:39:11.996,1502714351996,56,63,40,134,-1035,36,92,2462,9
2017-08-14 14:39:12.013,1502714352013,61,48,45,216,-1042,-27,78,2469,12
2017-08-14 14:39:12.118,1502714352118,52,62,45,144,-1054,-54,61,2359,14
2017-08-14 14:39:12.140,1502714352140,66,52,43,106,-1094,-34,121,2397,15
2017-08-14 14:39:12.157,1502714352157,57,44,41,176,-1103,-63,124,2454,17
2017-08-14 14:39:12.176,1502714352176,41,56,40,126,-1045,65,71,2472,19
2017-08-14 14:39:12.193,1502714352193,52,58,38,117,-1058,-38,121,2366,18
2017-08-14 14:39:12.242,1502714352242,61,50,47,153,-1074,4,125,2395,20
2017-08-14 14:39:12.261,1502714352261,60,49,42,176,-1058,-31,100,2423,21
2017-08-14 14:39:12.280,1502714352280,58,63,44,96,-1051,-30,132,2484,22
2017-08-14 14:39:12.960,1502714352960,55,61,37,162,-1094,-52,156,2400,3
2017-08-14 14:39:12.982,1502714352982,74,58,46,119,-1083,4,113,2424,4
2017-08-14 14:39:12.998,1502714352998,42,57,40,184,-1093,-54,102,2401,6
2017-08-14 14:39:13.015,1502714353015,40,59,34,162,-1056,-58,121,2433,5
2017-08-14 14:39:13.043,1502714353043,53,67,35,87,-1015,33,165,2382,7
2017-08-14 14:39:13.060,1502714353060,62,48,43,216,-1038,-20,77,2456,12
2017-08-14 14:39:13.076,1502714353076,54,62,39,134,-1032,41,98,2462,9
2017-08-14 14:39:13.092,1502714353092,54,65,41,100,-1053,-44,86,2355,11
2017-08-14 14:39:13.109,1502714353109,51,68,44,95,-1086,-58,102,2450,10
2017-08-14 14:39:13.180,1502714353180,54,63,45,144,-1054,-52,53,2379,14
2017-08-14 14:39:13.201,1502714353201,66,52,40,106,-1099,-31,124,2397,15
2017-08-14 14:39:13.220,1502714353220,57,45,41,176,-1106,-54,127,2454,17
2017-08-14 14:39:13.236,1502714353236,52,59,40,117,-1055,-39,130,2366,18
2017-08-14 14:39:13.258,1502714353258,45,54,42,125,-1045,61,69,2485,19
2017-08-14 14:39:13.305,1502714353305,62,51,49,153,-1067,4,132,2395,20
2017-08-14 14:39:13.323,1502714353323,60,45,37,176,-1064,-33,102,2443,21
2017-08-14 14:39:13.341,1502714353341,57,63,46,95,-1051,-28,117,2484,22
2017-08-14 14:39:14.020,1502714354020,55,62,40,163,-1094,-52,153,2393,3
2017-08-14 14:39:14.041,1502714354041,74,57,47,120,-1079,-1,111,2424,4
2017-08-14 14:39:14.057,1502714354057,33,60,39,159,-1054,-60,133,2388,5
2017-08-14 14:39:14.076,1502714354076,45,57,39,182,-1093,-59,105,2408,6
2017-08-14 14:39:14.104,1502714354104,54,67,36,86,-1015,29,167,2356,7
2017-08-14 14:39:14.121,1502714354121,52,61,41,133,-1030,43,98,2436,9
2017-08-14 14:39:14.138,1502714354138,56,66,42,99,-1051,-44,86,2349,11
2017-08-14 14:39:14.155,1502714354155,61,44,45,217,-1039,-26,69,2450,12
